u,v,key,osmid,lanes,name,highway,maxspeed,geometry,length,rule,lts,slope,slope_class,lanes_assumed,maxspeed_assumed,message,short_message
1812804485,3824639534,0,379094485,,,track,,"LINESTRING (784205.6454910648 5110741.275183335, 784211.7002563488 5110737.825649729, 784211.8890123372 5110733.748278312, 784212.1086274682 5110729.004306682, 784215.1330162474 5110722.57536676, 784221.4094460588 5110719.692793164, 784235.6481867225 5110716.499689792, 784253.7941028452 5110712.574545948, 784265.2594662101 5110710.388751022, 784273.9622235997 5110708.976898053, 784282.1327936708 5110709.355227626, 784292.2735792832 5110711.183127863, 784304.567239852 5110710.850573853, 784321.341954936 5110707.095935941, 784337.9084522182 5110702.652534692, 784358.4866222932 5110695.221839297, 784371.9941242934 5110689.924276771, 784385.6734352654 5110687.440427935)",198.28600000000003,m15,2,1.7941087484359741,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
1812804488,1812804382,0,77512162,,,track,,"LINESTRING (783242.5289174028 5110125.965770593, 783220.0577222016 5109938.27385731)",188.977,m15,2,1.7384350299835205,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
1812804488,564874449,0,77512162,,,track,,"LINESTRING (783242.5289174028 5110125.965770593, 783248.3946836975 5110161.040116127, 783251.9837923232 5110425.4850958055, 783272.5571468193 5110463.809921659, 783285.8365676439 5110493.49258926, 783270.0637062504 5110521.044347537)",407.621,m15,2,1.6388241052627563,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
1812804488,3751713928,0,371606482,,,track,,"LINESTRING (783242.5289174028 5110125.965770593, 783206.7278945718 5110124.659622574, 783174.9511339539 5110124.285218498)",67.372,m15,2,2.028244972229004,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
1812813611,3812605411,0,77512163,,Via San Foca,unclassified,,"LINESTRING (785188.8080613865 5109706.093948994, 785188.6187137426 5109721.683813367)",15.588,m10,3,2.0649399757385254,0-3: flat,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
1812813611,3824639506,0,170133506,,,track,,"LINESTRING (785188.8080613865 5109706.093948994, 784958.8458812084 5109622.514584026)",243.905,m15,2,3.6964380741119385,3-5: mild,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
1812813611,3824639465,0,77512163,,Via San Foca,unclassified,,"LINESTRING (785188.8080613865 5109706.093948994, 785191.2683949753 5109666.460017795, 785195.5053442514 5109581.059009979, 785193.6937028245 5109530.304313361, 785186.2843246602 5109479.289699269, 785179.5205571227 5109416.035489854, 785179.099205584 5109380.220322419, 785181.7349792653 5109343.645254377, 785208.8340808835 5109242.12617288)",468.59799999999996,m10,3,2.0565075874328613,0-3: flat,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
1812813611,3812605428,0,177475769,,,track,,"LINESTRING (785188.8080613865 5109706.093948994, 785196.548984597 5109709.582061658, 785208.0193209357 5109716.182742592, 785249.0780701844 5109753.996685225, 785350.0656770514 5109845.009882563, 785355.0681079782 5109846.734278829)",218.292,m15,2,1.6852542161941528,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
1812847619,564874513,0,170138065,,,track,,"LINESTRING (784614.3668085055 5112840.835841052, 784496.8120365756 5112812.158302765)",120.599,m15,2,2.288238048553467,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
1812847619,4703791334,0,204276143,,,track,,"LINESTRING (784614.3668085055 5112840.835841052, 784599.4860518307 5113081.317639765)",240.888,m15,2,1.4659051895141602,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
1812847619,1812847651,0,170138065,,,track,,"LINESTRING (784614.3668085055 5112840.835841052, 784818.2102086507 5112888.384759209, 785002.1916812166 5112934.194081357, 785048.8988179329 5112943.612237055, 785061.9402306406 5112944.429725962)",458.092,m15,2,1.6242294311523438,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
1812847640,1812847651,0,170138065,,,track,,"LINESTRING (785685.3763496357 5113123.115815026, 785606.8191503725 5113086.122568638, 785540.1782957746 5113070.104939415, 785516.7587434782 5113062.334501723, 785496.9318993236 5113050.57833788, 785426.7234303032 5113019.353849508, 785364.0710695556 5112998.146045489, 785318.9608439008 5112982.876375267, 785248.8918040828 5112953.11910811, 785208.0703756853 5112940.3655896755, 785108.9720048036 5112906.866766964, 785095.7120647505 5112906.25057668, 785086.8981515653 5112908.112347266, 785080.8358429065 5112913.419921489, 785074.2645359915 5112929.681980983, 785070.8962255783 5112937.675563644, 785061.9402306406 5112944.429725962)",682.909,m15,2,2.024354934692383,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
1812847640,4706611946,0,187088267,,Via Antonio dell'Agnolo - Pellegrin,track,30,"LINESTRING (785685.3763496357 5113123.115815026, 785681.5785678932 5113129.174062379, 785656.2872166038 5113169.259356836)",54.492,m15,2,1.7600138187408447,0-3: flat,2.0,30.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
1812847640,8463034284,0,187088267,,Via Antonio dell'Agnolo - Pellegrin,track,30,"LINESTRING (785685.3763496357 5113123.115815026, 785819.3970783878 5112909.370239444, 785914.7030839332 5112738.704358744)",447.336,m15,2,1.761589765548706,0-3: flat,2.0,30.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
1812847651,1812847619,0,170138065,,,track,,"LINESTRING (785061.9402306406 5112944.429725962, 785048.8988179329 5112943.612237055, 785002.1916812166 5112934.194081357, 784818.2102086507 5112888.384759209, 784614.3668085055 5112840.835841052)",458.092,m15,2,1.6222131252288818,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
1812847651,1812847640,0,170138065,,,track,,"LINESTRING (785061.9402306406 5112944.429725962, 785070.8962255783 5112937.675563644, 785074.2645359915 5112929.681980983, 785080.8358429065 5112913.419921489, 785086.8981515653 5112908.112347266, 785095.7120647505 5112906.25057668, 785108.9720048036 5112906.866766964, 785208.0703756853 5112940.3655896755, 785248.8918040828 5112953.11910811, 785318.9608439008 5112982.876375267, 785364.0710695556 5112998.146045489, 785426.7234303032 5113019.353849508, 785496.9318993236 5113050.57833788, 785516.7587434782 5113062.334501723, 785540.1782957746 5113070.104939415, 785606.8191503725 5113086.122568638, 785685.3763496357 5113123.115815026)",682.909,m15,2,2.0052497386932373,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
1812847651,8463034277,0,1220310161,,,track,,"LINESTRING (785061.9402306406 5112944.429725962, 785070.1824957856 5112913.704285697, 785227.1197260702 5112475.10289449)",497.40000000000003,m15,2,1.9187116622924805,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
1812847651,4703791313,0,1220310161,,,track,,"LINESTRING (785061.9402306406 5112944.429725962, 785068.760296812 5112954.81175993, 785061.4723551548 5113056.828056308, 785062.1403097226 5113074.283817091, 785103.7318244507 5113085.613657906, 785108.6880027647 5113099.605632955, 785065.6550586411 5113217.118356613, 785055.6609066459 5113224.2250782335)",327.237,m15,2,1.686272382736206,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
1812875735,9029659100,0,170140019,,,track,,"LINESTRING (787204.1659573189 5110305.576788197, 787268.285321522 5110256.378663682, 787300.1454610215 5110218.086428255, 787413.1454963684 5110007.524719357)",369.158,m15,2,3.0212979316711426,3-5: mild,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
1812875735,1879110821,0,170140019,,,track,,"LINESTRING (787204.1659573189 5110305.576788197, 787116.1515322526 5110353.346343683, 787023.6107927759 5110398.700864281)",202.66000000000003,m15,2,1.494185447692871,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
1812875735,3812605546,0,258917075,,,track,,"LINESTRING (787204.1659573189 5110305.576788197, 787215.9295093771 5110307.173650824, 787222.7163482871 5110305.186317436, 787236.3396752637 5110298.163198688, 787252.901087618 5110286.30052608, 787275.5726355447 5110267.542131674, 787285.4699172638 5110260.344787324, 787300.1568178618 5110252.948452283, 787309.3367473166 5110252.142069818, 787319.713496811 5110252.416058172, 787326.4678305559 5110254.60267385, 787332.2889194924 5110259.017025269, 787340.6529457308 5110267.202433375, 787344.7130662019 5110273.8169262605, 787344.2527031137 5110279.1843880145, 787342.7745576194 5110288.089468514, 787340.2039080034 5110294.18211592, 787332.1774186618 5110301.4669169225, 787325.4549133558 5110307.376419511, 787313.0255021778 5110319.844217566, 787296.579791283 5110338.671084281, 787264.7303060042 5110370.951268338, 787253.9538478879 5110383.69691546, 787248.0724216686 5110393.9882122865, 787244.5121188066 5110403.352610115, 787241.3170840053 5110418.323513016, 787241.0385919211 5110433.219305684, 787238.9047626706 5110438.920449196, 787231.0213513961 5110447.459090736, 787219.5744214841 5110456.654980362, 787211.2423684213 5110466.00772797, 787199.4165916479 5110483.4698395105, 787165.8080761695 5110531.189344459, 787140.2387939969 5110575.822199367)",538.6959999999999,m15,2,3.030463933944702,3-5: mild,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
1812875797,1879110821,0,"[903005248, 170140015]",,,track,,"LINESTRING (786961.9273112784 5110426.191951773, 786982.6768695868 5110415.537585689, 787023.6107927759 5110398.700864281)",67.397,m15,2,2.515634298324585,0-3: flat,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
1812875797,568271368,0,170140016,,,track,,"LINESTRING (786961.9273112784 5110426.191951773, 786926.5056879524 5110444.4446050655, 786763.805863946 5110455.860907527, 786709.6326248853 5110458.44161146)",256.332,m15,2,3.2358853816986084,3-5: mild,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
1812883473,1812883474,0,170140620,,Via Marziano Ciotti,residential,,"LINESTRING (782204.1087588316 5117534.884555029, 782109.0222115576 5117622.569250194)",129.111,m9,2,5.1101975440979,5-8: medium,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
1812883474,1812883473,0,170140620,,Via Marziano Ciotti,residential,,"LINESTRING (782109.0222115576 5117622.569250194, 782204.1087588316 5117534.884555029)",129.111,m9,2,5.11019229888916,5-8: medium,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
1812883474,492115024,0,77512331,2,Via Marziano Ciotti,secondary,,"LINESTRING (782109.0222115576 5117622.569250194, 782076.7245510375 5117595.207411309, 782046.081561167 5117576.940195814, 782018.2568967796 5117563.167275192)",108.769,m12,4,18.244380950927734,10-20: extreme,2.0,90.0,Setting LTS to 4 because maxspeed is greater than 50 km/h.,"mixed traffic, speed $>$ 50 km/h"
1812883474,912308698,0,77512331,2,Via Marziano Ciotti,secondary,,"LINESTRING (782109.0222115576 5117622.569250194, 782119.6423849488 5117634.236513532, 782145.2260572854 5117663.727652927, 782155.4917001547 5117676.369558201)",70.97999999999999,m12,4,16.579805374145508,10-20: extreme,2.0,90.0,Setting LTS to 4 because maxspeed is greater than 50 km/h.,"mixed traffic, speed $>$ 50 km/h"
1812883475,912301766,0,77512156,2,Via Stazione,tertiary,,"LINESTRING (782551.8904053702 5117731.058663459, 782555.8951505658 5117749.413618716)",18.779,m10,3,2.3791537284851074,0-3: flat,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
1812883475,1812883490,0,170140627,,,residential,,"LINESTRING (782551.8904053702 5117731.058663459, 782628.2125612532 5117704.729935129)",80.494,m9,2,1.753887414932251,0-3: flat,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
1812883475,912290201,0,77512156,2,Via Stazione,tertiary,,"LINESTRING (782551.8904053702 5117731.058663459, 782543.327038429 5117699.645141231, 782533.6170570427 5117669.770879617)",63.936,m10,3,1.9774905443191528,0-3: flat,2.0,50.0,Setting LTS to 3 because maxspeed is up to 50 km/h and lanes are 3 or less on non-residential highway.,"mixed traffic, speed $\leq$ 50 km/h, highway $\neq$ ""residential"", $\leq$ 3 lanes"
1812883476,568271500,0,170140626,,,track,,"LINESTRING (786466.2221808573 5111706.423419524, 786443.4004534343 5111693.210859933, 786420.9518576948 5111675.818215757, 786408.3763138857 5111670.432533398)",68.265,m15,2,5.5179877281188965,5-8: medium,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
1812883477,1769454006,0,170140625,,,track,,"LINESTRING (780074.7987119866 5115409.57290353, 780208.5334855556 5115362.411583727)",141.386,m15,3,9.95786190032959,8-10: hard,2.0,50.0,Setting LTS to 2 because highway='track'.,"mixed traffic, highway $=$ ""track"""
1812883480,1812883484,0,170140622,,,residential,,"LINESTRING (780443.5655500286 5115898.218268642, 780482.738333717 5115872.767431817)",46.606,m9,2,3.850584030151367,3-5: mild,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
1812883483,1812883498,0,170140624,,Via Marziano Ciotti,residential,,"LINESTRING (782483.2795388454 5118069.866466221, 782565.6182555538 5118009.122106503)",102.1,m9,2,1.6204190254211426,0-3: flat,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
1812883484,912311114,0,77512238,2,Via Giais,secondary,,"LINESTRING (780482.738333717 5115872.767431817, 780542.5085097454 5115982.705941728)",125.003,m12,4,2.0222389698028564,0-3: flat,2.0,90.0,Setting LTS to 4 because maxspeed is greater than 50 km/h.,"mixed traffic, speed $>$ 50 km/h"
1812883484,1812883480,0,170140622,,,residential,,"LINESTRING (780482.738333717 5115872.767431817, 780443.5655500286 5115898.218268642)",46.606,m9,2,3.6093802452087402,3-5: mild,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
1812883484,3545182381,0,77512238,2,Via Giais,secondary,,"LINESTRING (780482.738333717 5115872.767431817, 780450.8710510114 5115814.161811, 780442.4146070109 5115798.199355429)",84.685,m12,4,6.0786662101745605,5-8: medium,2.0,90.0,Setting LTS to 4 because maxspeed is greater than 50 km/h.,"mixed traffic, speed $>$ 50 km/h"
1812883490,1812883475,0,170140627,,,residential,,"LINESTRING (782628.2125612532 5117704.729935129, 782551.8904053702 5117731.058663459)",80.494,m9,2,1.753887414932251,0-3: flat,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
1812883492,1812883495,0,170140628,,Via Marziano Ciotti,residential,,"LINESTRING (782540.5037675772 5118099.694392327, 782536.0728208391 5118084.715544278, 782602.1364314344 5118059.116123357)",86.256,m9,2,1.0795170068740845,0-3: flat,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
1812883493,1812883510,0,170140623,,,residential,,"LINESTRING (782704.0026785288 5117783.8363920925, 782572.6421696926 5117825.494638222)",137.387,m9,2,1.8748453855514526,0-3: flat,2.0,50.0,Setting LTS to 2 because maxspeed is up to 50 km/h and lanes are 2 or less and highway='residential'.,"mixed traffic, speed $\leq$ 50 km/h, highway $=$ ""residential"",$\leq$ 2 lanes"
